"date","variable","value","value01"
1972-12-01,"psavert",13.4,0.76158940397351
1973-01-01,"psavert",12.1,0.675496688741722
1973-02-01,"psavert",12.2,0.682119205298013
1973-03-01,"psavert",12.4,0.695364238410596
1973-04-01,"psavert",12.8,0.721854304635762
1973-05-01,"psavert",12.8,0.721854304635762
1973-06-01,"psavert",13.2,0.748344370860927
1973-07-01,"psavert",12.8,0.721854304635762
1973-08-01,"psavert",13.6,0.774834437086093
1973-09-01,"psavert",12.8,0.721854304635762
1973-10-01,"psavert",14,0.801324503311258
1973-11-01,"psavert",14,0.801324503311258
1973-12-01,"psavert",14.4,0.827814569536424
1974-01-01,"psavert",14,0.801324503311258
1974-02-01,"psavert",13.8,0.788079470198676
1974-03-01,"psavert",13,0.735099337748344
1974-04-01,"psavert",12.7,0.71523178807947
1974-05-01,"psavert",12.3,0.688741721854305
1974-06-01,"psavert",12.5,0.701986754966887
1974-07-01,"psavert",12.7,0.71523178807947
1974-08-01,"psavert",11.6,0.642384105960265
1974-09-01,"psavert",12.3,0.688741721854305
1974-10-01,"psavert",13,0.735099337748344
1974-11-01,"psavert",13.4,0.76158940397351
1974-12-01,"psavert",13.6,0.774834437086093
1975-01-01,"psavert",12.8,0.721854304635762
1975-02-01,"psavert",12.1,0.675496688741722
1975-03-01,"psavert",12.3,0.688741721854305
1975-04-01,"psavert",13.9,0.794701986754967
1975-05-01,"psavert",17,1
1975-06-01,"psavert",13.9,0.794701986754967
1975-07-01,"psavert",12.3,0.688741721854305
1975-08-01,"psavert",12.6,0.708609271523179
1975-09-01,"psavert",12.6,0.708609271523179
1975-10-01,"psavert",13,0.735099337748344
1975-11-01,"psavert",12.3,0.688741721854305
1975-12-01,"psavert",11.5,0.635761589403974
1976-01-01,"psavert",11.3,0.622516556291391
1976-02-01,"psavert",11.9,0.662251655629139
1976-03-01,"psavert",11.8,0.655629139072848
1976-04-01,"psavert",11.2,0.615894039735099
1976-05-01,"psavert",11.8,0.655629139072848
1976-06-01,"psavert",10.9,0.596026490066225
1976-07-01,"psavert",11.2,0.615894039735099
1976-08-01,"psavert",11.2,0.615894039735099
1976-09-01,"psavert",10.8,0.589403973509934
1976-10-01,"psavert",10.6,0.576158940397351
1976-11-01,"psavert",10.9,0.596026490066225
1976-12-01,"psavert",9.9,0.529801324503311
1977-01-01,"psavert",9.8,0.52317880794702
1977-02-01,"psavert",8.5,0.437086092715232
1977-03-01,"psavert",9.8,0.52317880794702
1977-04-01,"psavert",9.9,0.529801324503311
1977-05-01,"psavert",9.8,0.52317880794702
1977-06-01,"psavert",10.2,0.549668874172185
1977-07-01,"psavert",10.1,0.543046357615894
1977-08-01,"psavert",10.5,0.56953642384106
1977-09-01,"psavert",10.7,0.582781456953642
1977-10-01,"psavert",10.7,0.582781456953642
1977-11-01,"psavert",10.8,0.589403973509934
1977-12-01,"psavert",11,0.602649006622517
1978-01-01,"psavert",11.4,0.629139072847682
1978-02-01,"psavert",10.7,0.582781456953642
1978-03-01,"psavert",10.5,0.56953642384106
1978-04-01,"psavert",10.3,0.556291390728477
1978-05-01,"psavert",9.8,0.52317880794702
1978-06-01,"psavert",9.5,0.503311258278146
1978-07-01,"psavert",10.3,0.556291390728477
1978-08-01,"psavert",9.9,0.529801324503311
1978-09-01,"psavert",10,0.536423841059603
1978-10-01,"psavert",10.2,0.549668874172185
1978-11-01,"psavert",10,0.536423841059603
1978-12-01,"psavert",10,0.536423841059603
1979-01-01,"psavert",10.6,0.576158940397351
1979-02-01,"psavert",10.5,0.56953642384106
1979-03-01,"psavert",10.7,0.582781456953642
1979-04-01,"psavert",10.4,0.562913907284768
1979-05-01,"psavert",9.8,0.52317880794702
1979-06-01,"psavert",9.3,0.490066225165563
1979-07-01,"psavert",10,0.536423841059603
1979-08-01,"psavert",9.2,0.483443708609271
1979-09-01,"psavert",8.9,0.463576158940397
1979-10-01,"psavert",9.3,0.490066225165563
1979-11-01,"psavert",9.4,0.496688741721854
1979-12-01,"psavert",9.8,0.52317880794702
1980-01-01,"psavert",9.6,0.509933774834437
1980-02-01,"psavert",9.8,0.52317880794702
1980-03-01,"psavert",9.8,0.52317880794702
1980-04-01,"psavert",10.5,0.56953642384106
1980-05-01,"psavert",10.6,0.576158940397351
1980-06-01,"psavert",10.4,0.562913907284768
1980-07-01,"psavert",10.5,0.56953642384106
1980-08-01,"psavert",10.6,0.576158940397351
1980-09-01,"psavert",11.1,0.609271523178808
1980-10-01,"psavert",11,0.602649006622517
1980-11-01,"psavert",11.5,0.635761589403974
1980-12-01,"psavert",11.2,0.615894039735099
1981-01-01,"psavert",10.5,0.56953642384106
1981-02-01,"psavert",10.4,0.562913907284768
1981-03-01,"psavert",10.3,0.556291390728477
1981-04-01,"psavert",10.3,0.556291390728477
1981-05-01,"psavert",10.4,0.562913907284768
1981-06-01,"psavert",10.2,0.549668874172185
1981-07-01,"psavert",11.7,0.649006622516556
1981-08-01,"psavert",11.4,0.629139072847682
1981-09-01,"psavert",11.9,0.662251655629139
1981-10-01,"psavert",12.5,0.701986754966887
1981-11-01,"psavert",12.7,0.71523178807947
1981-12-01,"psavert",12,0.66887417218543
1982-01-01,"psavert",12.2,0.682119205298013
1982-02-01,"psavert",11.6,0.642384105960265
1982-03-01,"psavert",11.7,0.649006622516556
1982-04-01,"psavert",12.4,0.695364238410596
1982-05-01,"psavert",11.7,0.649006622516556
1982-06-01,"psavert",11.6,0.642384105960265
1982-07-01,"psavert",12,0.66887417218543
1982-08-01,"psavert",11.9,0.662251655629139
1982-09-01,"psavert",11.1,0.609271523178808
1982-10-01,"psavert",10.7,0.582781456953642
1982-11-01,"psavert",10.3,0.556291390728477
1982-12-01,"psavert",10.3,0.556291390728477
1983-01-01,"psavert",10.4,0.562913907284768
1983-02-01,"psavert",10.5,0.56953642384106
1983-03-01,"psavert",10,0.536423841059603
1983-04-01,"psavert",9.6,0.509933774834437
1983-05-01,"psavert",9.4,0.496688741721854
1983-06-01,"psavert",8.5,0.437086092715232
1983-07-01,"psavert",9,0.470198675496689
1983-08-01,"psavert",8.7,0.450331125827814
1983-09-01,"psavert",9,0.470198675496689
1983-10-01,"psavert",9.1,0.47682119205298
1983-11-01,"psavert",9.7,0.516556291390728
1983-12-01,"psavert",9.5,0.503311258278146
1984-01-01,"psavert",9.4,0.496688741721854
1984-02-01,"psavert",11.1,0.609271523178808
1984-03-01,"psavert",10.9,0.596026490066225
1984-04-01,"psavert",10.9,0.596026490066225
1984-05-01,"psavert",10.5,0.56953642384106
1984-06-01,"psavert",10.5,0.56953642384106
1984-07-01,"psavert",11,0.602649006622517
1984-08-01,"psavert",11.2,0.615894039735099
1984-09-01,"psavert",11.2,0.615894039735099
1984-10-01,"psavert",11.2,0.615894039735099
1984-11-01,"psavert",10.3,0.556291390728477
1984-12-01,"psavert",10.6,0.576158940397351
1985-01-01,"psavert",9.7,0.516556291390728
1985-02-01,"psavert",8.5,0.437086092715232
1985-03-01,"psavert",8.1,0.410596026490066
1985-04-01,"psavert",9.4,0.496688741721854
1985-05-01,"psavert",10.5,0.56953642384106
1985-06-01,"psavert",9,0.470198675496689
1985-07-01,"psavert",8.5,0.437086092715232
1985-08-01,"psavert",7.5,0.370860927152318
1985-09-01,"psavert",6.7,0.317880794701987
1985-10-01,"psavert",8.5,0.437086092715232
1985-11-01,"psavert",8.4,0.43046357615894
1985-12-01,"psavert",8,0.403973509933775
1986-01-01,"psavert",8,0.403973509933775
1986-02-01,"psavert",8.7,0.450331125827814
1986-03-01,"psavert",9.3,0.490066225165563
1986-04-01,"psavert",9.1,0.47682119205298
1986-05-01,"psavert",8.6,0.443708609271523
1986-06-01,"psavert",8.8,0.456953642384106
1986-07-01,"psavert",8.7,0.450331125827814
1986-08-01,"psavert",8.4,0.43046357615894
1986-09-01,"psavert",6.6,0.311258278145695
1986-10-01,"psavert",7.8,0.390728476821192
1986-11-01,"psavert",8.2,0.417218543046358
1986-12-01,"psavert",6.4,0.298013245033113
1987-01-01,"psavert",9.1,0.47682119205298
1987-02-01,"psavert",7.9,0.397350993377483
1987-03-01,"psavert",7.9,0.397350993377483
1987-04-01,"psavert",3.8,0.125827814569536
1987-05-01,"psavert",7.5,0.370860927152318
1987-06-01,"psavert",7,0.337748344370861
1987-07-01,"psavert",6.8,0.324503311258278
1987-08-01,"psavert",6.5,0.304635761589404
1987-09-01,"psavert",7,0.337748344370861
1987-10-01,"psavert",7.6,0.377483443708609
1987-11-01,"psavert",7.9,0.397350993377483
1987-12-01,"psavert",8,0.403973509933775
1988-01-01,"psavert",7.5,0.370860927152318
1988-02-01,"psavert",7.9,0.397350993377483
1988-03-01,"psavert",7.5,0.370860927152318
1988-04-01,"psavert",8.1,0.410596026490066
1988-05-01,"psavert",7.7,0.384105960264901
1988-06-01,"psavert",7.8,0.390728476821192
1988-07-01,"psavert",7.9,0.397350993377483
1988-08-01,"psavert",7.8,0.390728476821192
1988-09-01,"psavert",8.2,0.417218543046358
1988-10-01,"psavert",8,0.403973509933775
1988-11-01,"psavert",7.7,0.384105960264901
1988-12-01,"psavert",7.7,0.384105960264901
1989-01-01,"psavert",8,0.403973509933775
1989-02-01,"psavert",8.4,0.43046357615894
1989-03-01,"psavert",8.9,0.463576158940397
1989-04-01,"psavert",7.9,0.397350993377483
1989-05-01,"psavert",7.6,0.377483443708609
1989-06-01,"psavert",7.6,0.377483443708609
1989-07-01,"psavert",7.7,0.384105960264901
1989-08-01,"psavert",7.1,0.344370860927152
1989-09-01,"psavert",7.5,0.370860927152318
1989-10-01,"psavert",7.9,0.397350993377483
1989-11-01,"psavert",8,0.403973509933775
1989-12-01,"psavert",7.2,0.350993377483444
1990-01-01,"psavert",7.4,0.364238410596027
1990-02-01,"psavert",8.1,0.410596026490066
1990-03-01,"psavert",7.8,0.390728476821192
1990-04-01,"psavert",8.2,0.417218543046358
1990-05-01,"psavert",8,0.403973509933775
1990-06-01,"psavert",7.9,0.397350993377483
1990-07-01,"psavert",8,0.403973509933775
1990-08-01,"psavert",7.5,0.370860927152318
1990-09-01,"psavert",7.5,0.370860927152318
1990-10-01,"psavert",7.3,0.357615894039735
1990-11-01,"psavert",7.4,0.364238410596027
1990-12-01,"psavert",8.2,0.417218543046358
1991-01-01,"psavert",8.7,0.450331125827814
1991-02-01,"psavert",8.3,0.423841059602649
1991-03-01,"psavert",7.4,0.364238410596027
1991-04-01,"psavert",8,0.403973509933775
1991-05-01,"psavert",7.7,0.384105960264901
1991-06-01,"psavert",8.2,0.417218543046358
1991-07-01,"psavert",7.6,0.377483443708609
1991-08-01,"psavert",7.9,0.397350993377483
1991-09-01,"psavert",8.1,0.410596026490066
1991-10-01,"psavert",8.6,0.443708609271523
1991-11-01,"psavert",8.4,0.43046357615894
1991-12-01,"psavert",9.1,0.47682119205298
1992-01-01,"psavert",8.8,0.456953642384106
1992-02-01,"psavert",9.2,0.483443708609271
1992-03-01,"psavert",9.2,0.483443708609271
1992-04-01,"psavert",9.4,0.496688741721854
1992-05-01,"psavert",9.4,0.496688741721854
1992-06-01,"psavert",9.5,0.503311258278146
1992-07-01,"psavert",9.1,0.47682119205298
1992-08-01,"psavert",9.2,0.483443708609271
1992-09-01,"psavert",8.2,0.417218543046358
1992-10-01,"psavert",7.4,0.364238410596027
1992-11-01,"psavert",7.3,0.357615894039735
1992-12-01,"psavert",9.9,0.529801324503311
1993-01-01,"psavert",8.3,0.423841059602649
1993-02-01,"psavert",8.4,0.43046357615894
1993-03-01,"psavert",8.3,0.423841059602649
1993-04-01,"psavert",8.2,0.417218543046358
1993-05-01,"psavert",7.7,0.384105960264901
1993-06-01,"psavert",7.2,0.350993377483444
1993-07-01,"psavert",7,0.337748344370861
1993-08-01,"psavert",7.1,0.344370860927152
1993-09-01,"psavert",6.3,0.291390728476821
1993-10-01,"psavert",5.6,0.245033112582781
1993-11-01,"psavert",5.6,0.245033112582781
1993-12-01,"psavert",8.4,0.43046357615894
1994-01-01,"psavert",6.4,0.298013245033113
1994-02-01,"psavert",5.9,0.264900662251656
1994-03-01,"psavert",6.2,0.28476821192053
1994-04-01,"psavert",5.8,0.258278145695364
1994-05-01,"psavert",7.1,0.344370860927152
1994-06-01,"psavert",6.3,0.291390728476821
1994-07-01,"psavert",6.4,0.298013245033113
1994-08-01,"psavert",5.9,0.264900662251656
1994-09-01,"psavert",6.2,0.28476821192053
1994-10-01,"psavert",6.5,0.304635761589404
1994-11-01,"psavert",6.4,0.298013245033113
1994-12-01,"psavert",6.5,0.304635761589404
1995-01-01,"psavert",6.9,0.33112582781457
1995-02-01,"psavert",7.3,0.357615894039735
1995-03-01,"psavert",7,0.337748344370861
1995-04-01,"psavert",6.3,0.291390728476821
1995-05-01,"psavert",6.5,0.304635761589404
1995-06-01,"psavert",6.1,0.278145695364238
1995-07-01,"psavert",6.4,0.298013245033113
1995-08-01,"psavert",6.1,0.278145695364238
1995-09-01,"psavert",6.1,0.278145695364238
1995-10-01,"psavert",6.5,0.304635761589404
1995-11-01,"psavert",6,0.271523178807947
1995-12-01,"psavert",5.5,0.23841059602649
1996-01-01,"psavert",6.1,0.278145695364238
1996-02-01,"psavert",6.1,0.278145695364238
1996-03-01,"psavert",6,0.271523178807947
1996-04-01,"psavert",5,0.205298013245033
1996-05-01,"psavert",6.1,0.278145695364238
1996-06-01,"psavert",6.5,0.304635761589404
1996-07-01,"psavert",6.1,0.278145695364238
1996-08-01,"psavert",5.9,0.264900662251656
1996-09-01,"psavert",6,0.271523178807947
1996-10-01,"psavert",5.8,0.258278145695364
1996-11-01,"psavert",5.8,0.258278145695364
1996-12-01,"psavert",5.7,0.251655629139073
1997-01-01,"psavert",5.6,0.245033112582781
1997-02-01,"psavert",5.7,0.251655629139073
1997-03-01,"psavert",5.8,0.258278145695364
1997-04-01,"psavert",5.9,0.264900662251656
1997-05-01,"psavert",6.2,0.28476821192053
1997-06-01,"psavert",6,0.271523178807947
1997-07-01,"psavert",5.5,0.23841059602649
1997-08-01,"psavert",5.4,0.231788079470199
1997-09-01,"psavert",5.6,0.245033112582781
1997-10-01,"psavert",5.6,0.245033112582781
1997-11-01,"psavert",5.8,0.258278145695364
1997-12-01,"psavert",5.8,0.258278145695364
1998-01-01,"psavert",6.7,0.317880794701987
1998-02-01,"psavert",6.8,0.324503311258278
1998-03-01,"psavert",6.9,0.33112582781457
1998-04-01,"psavert",6.6,0.311258278145695
1998-05-01,"psavert",6.3,0.291390728476821
1998-06-01,"psavert",6.2,0.28476821192053
1998-07-01,"psavert",6.3,0.291390728476821
1998-08-01,"psavert",6.2,0.28476821192053
1998-09-01,"psavert",5.8,0.258278145695364
1998-10-01,"psavert",5.6,0.245033112582781
1998-11-01,"psavert",5.7,0.251655629139073
1998-12-01,"psavert",5.2,0.218543046357616
1999-01-01,"psavert",5.7,0.251655629139073
1999-02-01,"psavert",5.6,0.245033112582781
1999-03-01,"psavert",5.3,0.225165562913907
1999-04-01,"psavert",4.5,0.172185430463576
1999-05-01,"psavert",4.3,0.158940397350993
1999-06-01,"psavert",4.2,0.152317880794702
1999-07-01,"psavert",4.1,0.145695364238411
1999-08-01,"psavert",4,0.139072847682119
1999-09-01,"psavert",3.5,0.105960264900662
1999-10-01,"psavert",3.9,0.132450331125828
1999-11-01,"psavert",4.1,0.145695364238411
1999-12-01,"psavert",3.7,0.119205298013245
2000-01-01,"psavert",4.7,0.185430463576159
2000-02-01,"psavert",4.2,0.152317880794702
2000-03-01,"psavert",3.9,0.132450331125828
2000-04-01,"psavert",4.4,0.165562913907285
2000-05-01,"psavert",4.2,0.152317880794702
2000-06-01,"psavert",4.2,0.152317880794702
2000-07-01,"psavert",4.6,0.178807947019868
2000-08-01,"psavert",4.6,0.178807947019868
2000-09-01,"psavert",3.8,0.125827814569536
2000-10-01,"psavert",4,0.139072847682119
2000-11-01,"psavert",3.8,0.125827814569536
2000-12-01,"psavert",3.5,0.105960264900662
2001-01-01,"psavert",4,0.139072847682119
2001-02-01,"psavert",4.1,0.145695364238411
2001-03-01,"psavert",4.5,0.172185430463576
2001-04-01,"psavert",4.3,0.158940397350993
2001-05-01,"psavert",3.7,0.119205298013245
2001-06-01,"psavert",3.7,0.119205298013245
2001-07-01,"psavert",5,0.205298013245033
2001-08-01,"psavert",6.1,0.278145695364238
2001-09-01,"psavert",6.3,0.291390728476821
2001-10-01,"psavert",2.7,0.0529801324503311
2001-11-01,"psavert",3.4,0.0993377483443709
2001-12-01,"psavert",3.8,0.125827814569536
2002-01-01,"psavert",5.6,0.245033112582781
2002-02-01,"psavert",5.3,0.225165562913907
2002-03-01,"psavert",5.3,0.225165562913907
2002-04-01,"psavert",5.1,0.211920529801325
2002-05-01,"psavert",5.6,0.245033112582781
2002-06-01,"psavert",5.4,0.231788079470199
2002-07-01,"psavert",4.6,0.178807947019868
2002-08-01,"psavert",4.4,0.165562913907285
2002-09-01,"psavert",4.9,0.198675496688742
2002-10-01,"psavert",4.7,0.185430463576159
2002-11-01,"psavert",4.7,0.185430463576159
2002-12-01,"psavert",4.5,0.172185430463576
2003-01-01,"psavert",4.5,0.172185430463576
2003-02-01,"psavert",4.7,0.185430463576159
2003-03-01,"psavert",4.6,0.178807947019868
2003-04-01,"psavert",4.6,0.178807947019868
2003-05-01,"psavert",5.1,0.211920529801325
2003-06-01,"psavert",4.9,0.198675496688742
2003-07-01,"psavert",5.5,0.23841059602649
2003-08-01,"psavert",5.3,0.225165562913907
2003-09-01,"psavert",4.5,0.172185430463576
2003-10-01,"psavert",4.6,0.178807947019868
2003-11-01,"psavert",4.7,0.185430463576159
2003-12-01,"psavert",4.8,0.19205298013245
2004-01-01,"psavert",4.5,0.172185430463576
2004-02-01,"psavert",4.5,0.172185430463576
2004-03-01,"psavert",4.5,0.172185430463576
2004-04-01,"psavert",4.7,0.185430463576159
2004-05-01,"psavert",4.7,0.185430463576159
2004-06-01,"psavert",5,0.205298013245033
2004-07-01,"psavert",4.5,0.172185430463576
2004-08-01,"psavert",4.6,0.178807947019868
2004-09-01,"psavert",3.9,0.132450331125828
2004-10-01,"psavert",3.8,0.125827814569536
2004-11-01,"psavert",3.4,0.0993377483443709
2004-12-01,"psavert",6.3,0.291390728476821
2005-01-01,"psavert",2.9,0.0662251655629139
2005-02-01,"psavert",2.7,0.0529801324503311
2005-03-01,"psavert",2.7,0.0529801324503311
2005-04-01,"psavert",2.1,0.0132450331125828
2005-05-01,"psavert",3,0.0728476821192053
2005-06-01,"psavert",2.2,0.0198675496688742
2005-07-01,"psavert",1.9,0
2005-08-01,"psavert",2.4,0.033112582781457
2005-09-01,"psavert",2.3,0.0264900662251656
2005-10-01,"psavert",2.6,0.0463576158940397
2005-11-01,"psavert",2.7,0.0529801324503311
2005-12-01,"psavert",2.8,0.0596026490066225
2006-01-01,"psavert",3.7,0.119205298013245
2006-02-01,"psavert",3.8,0.125827814569536
2006-03-01,"psavert",3.7,0.119205298013245
2006-04-01,"psavert",3.4,0.0993377483443709
2006-05-01,"psavert",3.2,0.0860927152317881
2006-06-01,"psavert",3.4,0.0993377483443709
2006-07-01,"psavert",2.9,0.0662251655629139
2006-08-01,"psavert",3,0.0728476821192053
2006-09-01,"psavert",3,0.0728476821192053
2006-10-01,"psavert",3.1,0.0794701986754967
2006-11-01,"psavert",3.2,0.0860927152317881
2006-12-01,"psavert",3,0.0728476821192053
2007-01-01,"psavert",3,0.0728476821192053
2007-02-01,"psavert",3.3,0.0927152317880795
2007-03-01,"psavert",3.6,0.112582781456954
2007-04-01,"psavert",3.2,0.0860927152317881
2007-05-01,"psavert",3,0.0728476821192053
2007-06-01,"psavert",2.8,0.0596026490066225
2007-07-01,"psavert",2.8,0.0596026490066225
2007-08-01,"psavert",2.6,0.0463576158940397
2007-09-01,"psavert",2.8,0.0596026490066225
2007-10-01,"psavert",2.8,0.0596026490066225
2007-11-01,"psavert",2.5,0.0397350993377484
2007-12-01,"psavert",3,0.0728476821192053
2008-01-01,"psavert",3.4,0.0993377483443709
2008-02-01,"psavert",3.9,0.132450331125828
2008-03-01,"psavert",4,0.139072847682119
2008-04-01,"psavert",3.5,0.105960264900662
2008-05-01,"psavert",7.9,0.397350993377483
2008-06-01,"psavert",5.6,0.245033112582781
2008-07-01,"psavert",4.4,0.165562913907285
2008-08-01,"psavert",3.7,0.119205298013245
2008-09-01,"psavert",4.4,0.165562913907285
2008-10-01,"psavert",5.4,0.231788079470199
2008-11-01,"psavert",6.3,0.291390728476821
2008-12-01,"psavert",6.5,0.304635761589404
2009-01-01,"psavert",6.5,0.304635761589404
2009-02-01,"psavert",5.9,0.264900662251656
2009-03-01,"psavert",6.1,0.278145695364238
2009-04-01,"psavert",6.7,0.317880794701987
2009-05-01,"psavert",8.1,0.410596026490066
2009-06-01,"psavert",6.7,0.317880794701987
2009-07-01,"psavert",6,0.271523178807947
2009-08-01,"psavert",4.9,0.198675496688742
2009-09-01,"psavert",5.9,0.264900662251656
2009-10-01,"psavert",5.4,0.231788079470199
2009-11-01,"psavert",5.7,0.251655629139073
2009-12-01,"psavert",5.7,0.251655629139073
2010-01-01,"psavert",5.6,0.245033112582781
2010-02-01,"psavert",5.2,0.218543046357616
2010-03-01,"psavert",5,0.205298013245033
2010-04-01,"psavert",5.6,0.245033112582781
2010-05-01,"psavert",6,0.271523178807947
2010-06-01,"psavert",5.9,0.264900662251656
2010-07-01,"psavert",5.9,0.264900662251656
2010-08-01,"psavert",5.8,0.258278145695364
2010-09-01,"psavert",5.6,0.245033112582781
2010-10-01,"psavert",5.4,0.231788079470199
2010-11-01,"psavert",5.3,0.225165562913907
2010-12-01,"psavert",5.9,0.264900662251656
2011-01-01,"psavert",6.2,0.28476821192053
2011-02-01,"psavert",6.4,0.298013245033113
2011-03-01,"psavert",6,0.271523178807947
2011-04-01,"psavert",5.9,0.264900662251656
2011-05-01,"psavert",5.9,0.264900662251656
2011-06-01,"psavert",6.1,0.278145695364238
2011-07-01,"psavert",6.3,0.291390728476821
2011-08-01,"psavert",6.2,0.28476821192053
2011-09-01,"psavert",5.7,0.251655629139073
2011-10-01,"psavert",5.5,0.23841059602649
2011-11-01,"psavert",5.6,0.245033112582781
2011-12-01,"psavert",6.4,0.298013245033113
2012-01-01,"psavert",6.6,0.311258278145695
2012-02-01,"psavert",6.7,0.317880794701987
2012-03-01,"psavert",6.9,0.33112582781457
2012-04-01,"psavert",7,0.337748344370861
2012-05-01,"psavert",7,0.337748344370861
2012-06-01,"psavert",7.1,0.344370860927152
2012-07-01,"psavert",6.6,0.311258278145695
2012-08-01,"psavert",6.4,0.298013245033113
2012-09-01,"psavert",6.5,0.304635761589404
2012-10-01,"psavert",7.1,0.344370860927152
2012-11-01,"psavert",8.2,0.417218543046358
2012-12-01,"psavert",10.5,0.56953642384106
2013-01-01,"psavert",4.5,0.172185430463576
2013-02-01,"psavert",4.7,0.185430463576159
2013-03-01,"psavert",4.9,0.198675496688742
2013-04-01,"psavert",5.1,0.211920529801325
2013-05-01,"psavert",5.2,0.218543046357616
2013-06-01,"psavert",5.3,0.225165562913907
2013-07-01,"psavert",5.1,0.211920529801325
2013-08-01,"psavert",5.3,0.225165562913907
2013-09-01,"psavert",5.2,0.218543046357616
2013-10-01,"psavert",4.7,0.185430463576159
2013-11-01,"psavert",4.3,0.158940397350993
2013-12-01,"psavert",4.1,0.145695364238411
2014-01-01,"psavert",4.9,0.198675496688742
2014-02-01,"psavert",5,0.205298013245033
2014-03-01,"psavert",4.8,0.19205298013245
2014-04-01,"psavert",5,0.205298013245033
2014-05-01,"psavert",5.1,0.211920529801325
2014-06-01,"psavert",5.1,0.211920529801325
2014-07-01,"psavert",5.1,0.211920529801325
2014-08-01,"psavert",4.7,0.185430463576159
2014-09-01,"psavert",4.6,0.178807947019868
2014-10-01,"psavert",4.6,0.178807947019868
2014-11-01,"psavert",4.5,0.172185430463576
2014-12-01,"psavert",5,0.205298013245033
2015-01-01,"psavert",5.5,0.23841059602649
2015-02-01,"psavert",5.7,0.251655629139073
2015-03-01,"psavert",5.2,0.218543046357616
2015-04-01,"psavert",5.6,0.245033112582781
1967-07-01,"uempmed",4.5,0.0235849056603774
1967-08-01,"uempmed",4.7,0.0330188679245283
1967-09-01,"uempmed",4.6,0.0283018867924528
1967-10-01,"uempmed",4.9,0.0424528301886793
1967-11-01,"uempmed",4.7,0.0330188679245283
1967-12-01,"uempmed",4.8,0.0377358490566038
1968-01-01,"uempmed",5.1,0.0518867924528302
1968-02-01,"uempmed",4.5,0.0235849056603774
1968-03-01,"uempmed",4.1,0.00471698113207546
1968-04-01,"uempmed",4.6,0.0283018867924528
1968-05-01,"uempmed",4.4,0.0188679245283019
1968-06-01,"uempmed",4.4,0.0188679245283019
1968-07-01,"uempmed",4.5,0.0235849056603774
1968-08-01,"uempmed",4.2,0.00943396226415095
1968-09-01,"uempmed",4.6,0.0283018867924528
1968-10-01,"uempmed",4.8,0.0377358490566038
1968-11-01,"uempmed",4.4,0.0188679245283019
1968-12-01,"uempmed",4.4,0.0188679245283019
1969-01-01,"uempmed",4.4,0.0188679245283019
1969-02-01,"uempmed",4.9,0.0424528301886793
1969-03-01,"uempmed",4,0
1969-04-01,"uempmed",4,0
1969-05-01,"uempmed",4.2,0.00943396226415095
1969-06-01,"uempmed",4.4,0.0188679245283019
1969-07-01,"uempmed",4.4,0.0188679245283019
1969-08-01,"uempmed",4.4,0.0188679245283019
1969-09-01,"uempmed",4.7,0.0330188679245283
1969-10-01,"uempmed",4.5,0.0235849056603774
1969-11-01,"uempmed",4.8,0.0377358490566038
1969-12-01,"uempmed",4.6,0.0283018867924528
1970-01-01,"uempmed",4.6,0.0283018867924528
1970-02-01,"uempmed",4.5,0.0235849056603774
1970-03-01,"uempmed",4.6,0.0283018867924528
1970-04-01,"uempmed",4.1,0.00471698113207546
1970-05-01,"uempmed",4.7,0.0330188679245283
1970-06-01,"uempmed",4.9,0.0424528301886793
1970-07-01,"uempmed",5.1,0.0518867924528302
1970-08-01,"uempmed",5.4,0.0660377358490566
1970-09-01,"uempmed",5.2,0.0566037735849057
1970-10-01,"uempmed",5.2,0.0566037735849057
1970-11-01,"uempmed",5.6,0.0754716981132075
1970-12-01,"uempmed",5.9,0.089622641509434
1971-01-01,"uempmed",6.2,0.10377358490566
1971-02-01,"uempmed",6.3,0.108490566037736
1971-03-01,"uempmed",6.4,0.113207547169811
1971-04-01,"uempmed",6.5,0.117924528301887
1971-05-01,"uempmed",6.7,0.127358490566038
1971-06-01,"uempmed",5.7,0.080188679245283
1971-07-01,"uempmed",6.2,0.10377358490566
1971-08-01,"uempmed",6.4,0.113207547169811
1971-09-01,"uempmed",5.8,0.0849056603773585
1971-10-01,"uempmed",6.5,0.117924528301887
1971-11-01,"uempmed",6.4,0.113207547169811
1971-12-01,"uempmed",6.2,0.10377358490566
1972-01-01,"uempmed",6.2,0.10377358490566
1972-02-01,"uempmed",6.6,0.122641509433962
1972-03-01,"uempmed",6.6,0.122641509433962
1972-04-01,"uempmed",6.7,0.127358490566038
1972-05-01,"uempmed",6.6,0.122641509433962
1972-06-01,"uempmed",5.4,0.0660377358490566
1972-07-01,"uempmed",6.1,0.0990566037735849
1972-08-01,"uempmed",6,0.0943396226415094
1972-09-01,"uempmed",5.6,0.0754716981132075
1972-10-01,"uempmed",5.7,0.080188679245283
1972-11-01,"uempmed",5.7,0.080188679245283
1972-12-01,"uempmed",6.1,0.0990566037735849
1973-01-01,"uempmed",5.7,0.080188679245283
1973-02-01,"uempmed",5.2,0.0566037735849057
1973-03-01,"uempmed",5.5,0.0707547169811321
1973-04-01,"uempmed",5,0.0471698113207547
1973-05-01,"uempmed",4.9,0.0424528301886793
1973-06-01,"uempmed",5,0.0471698113207547
1973-07-01,"uempmed",5.2,0.0566037735849057
